text,label,hard_topic
LinkedIn Jobs: 51 new Software Engineer openings in Kolkata match your profile.,0,job_alerts
Receipt: INR 215200 credited to your wallet from salary account. Txn ID REF842107.,0,finance_transaction
Kotak ALERT: INR 176674 debited from A/C ending 8577 via IMPS at Google Play on 21-Nov-2026. Avl bal: INR 714570.,0,finance_transaction
Shipment confirmed for order ORD-246375. Track with AWB AWB55086560 on India Post.,0,shipping_order
Naukri alert: Recruiters viewed your profile 13 times this week. Explore fresh roles.,0,job_alerts
Transaction successful: INR 118068 paid to Flipkart using netbanking. Ref REF927188.,0,finance_transaction
Kotak ALERT: INR 109454 debited from A/C ending 3938 via card at Zomato on 01-Feb-2026. Avl bal: INR 802865.,0,finance_transaction
Chase: Your payment of INR 174522 towards Apple has been completed. UTR: UTR35630898.,0,finance_transaction
Shipment confirmed for order ORD-943492. Track with AWB AWB86468287 on Delhivery.,0,shipping_order
Shipment confirmed for order ORD-306697. Track with AWB AWB88967478 on DTDC.,0,shipping_order
Receipt: INR 200846 credited to your wallet from refund. Txn ID REF810231.,0,finance_transaction
Your return pickup for order ORD-631752 is scheduled on 11-Feb-2026 between 10 AM-1 PM.,0,shipping_order
Wells Fargo: Your payment of INR 207889 towards Amazon has been completed. UTR: UTR40868838.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 35 times this week. Explore fresh roles.,0,job_alerts
Your order ORD-569115 has been shipped via DTDC. Expected delivery: 20-Aug-2026.,0,shipping_order
Your saved search 'Backend Developer Chennai' has 58 new matches today.,0,job_alerts
Axis Bank ALERT: INR 27851 debited from A/C ending 9585 via card at Netflix on 14-Dec-2026. Avl bal: INR 825019.,0,finance_transaction
Your order ORD-924738 has been shipped via India Post. Expected delivery: 03-Feb-2026.,0,shipping_order
Indeed recommendations: Top Data Analyst jobs near Delhi posted in last 24 hours.,0,job_alerts
Your order ORD-172184 has been shipped via Delhivery. Expected delivery: 22-Dec-2026.,0,shipping_order
Shipment confirmed for order ORD-328215. Track with AWB AWB50077345 on Delhivery.,0,shipping_order
LinkedIn Jobs: 26 new ML Engineer openings in Kolkata match your profile.,0,job_alerts
Invoice INV-64889 generated for INR 171697. Due date: 25-Nov-2026.,0,finance_transaction
Your saved search 'Product Manager Pune' has 14 new matches today.,0,job_alerts
Your saved search 'Product Manager Hyderabad' has 66 new matches today.,0,job_alerts
Receipt: INR 180553 credited to your wallet from reward points. Txn ID REF243010.,0,finance_transaction
Delivery update: Package ORD-510318 is out for delivery and should arrive by 3 PM.,0,shipping_order
Kotak ALERT: INR 106894 debited from A/C ending 1435 via NEFT at Zomato on 23-May-2026. Avl bal: INR 414214.,0,finance_transaction
Invoice INV-19392 generated for INR 28183. Due date: 15-May-2026.,0,finance_transaction
ICICI Bank: Your payment of INR 185396 towards Zomato has been completed. UTR: UTR51273471.,0,finance_transaction
HSBC: Your payment of INR 118435 towards Zomato has been completed. UTR: UTR49761155.,0,finance_transaction
Order ORD-364880 delayed due to weather. New delivery date: 02-Jan-2026.,0,shipping_order
LinkedIn Jobs: 62 new QA Engineer openings in Delhi match your profile.,0,job_alerts
Job alert from Indeed: New openings for Data Analyst at Orion Systems and similar companies.,0,job_alerts
Shipment confirmed for order ORD-933527. Track with AWB AWB10014124 on Blue Dart.,0,shipping_order
Delivery update: Package ORD-416650 is out for delivery and should arrive by 3 PM.,0,shipping_order
Job alert from Naukri: New openings for Data Analyst at BluePeak and similar companies.,0,job_alerts
Your return pickup for order ORD-271846 is scheduled on 20-Sep-2026 between 6 PM-9 PM.,0,shipping_order
LinkedIn Jobs: 45 new Software Engineer openings in Bengaluru match your profile.,0,job_alerts
Your saved search 'ML Engineer Hyderabad' has 61 new matches today.,0,job_alerts
Shipment confirmed for order ORD-471496. Track with AWB AWB91866296 on FedEx.,0,shipping_order
Transaction successful: INR 157056 paid to Netflix using IMPS. Ref REF547481.,0,finance_transaction
Transaction successful: INR 15076 paid to Jio using netbanking. Ref REF265917.,0,finance_transaction
Job alert from Foundit: New openings for Product Manager at Northbridge and similar companies.,0,job_alerts
Order ORD-820600 delayed due to weather. New delivery date: 06-Apr-2026.,0,shipping_order
Shipment confirmed for order ORD-503315. Track with AWB AWB19915458 on India Post.,0,shipping_order
Receipt: INR 230474 credited to your wallet from salary account. Txn ID REF190204.,0,finance_transaction
Your return pickup for order ORD-603621 is scheduled on 26-Apr-2026 between 10 AM-1 PM.,0,shipping_order
Job alert from Foundit: New openings for Data Analyst at Orion Systems and similar companies.,0,job_alerts
Invoice INV-31766 generated for INR 235301. Due date: 09-Dec-2026.,0,finance_transaction
LinkedIn Jobs: 13 new ML Engineer openings in Pune match your profile.,0,job_alerts
LinkedIn Jobs: 12 new ML Engineer openings in Mumbai match your profile.,0,job_alerts
LinkedIn Jobs: 72 new ML Engineer openings in Mumbai match your profile.,0,job_alerts
Invoice INV-35585 generated for INR 234424. Due date: 04-Jul-2026.,0,finance_transaction
Delivery update: Package ORD-990594 is out for delivery and should arrive by 3 PM.,0,shipping_order
Transaction successful: INR 85538 paid to Jio using card. Ref REF864721.,0,finance_transaction
Invoice INV-7112 generated for INR 146023. Due date: 09-May-2026.,0,finance_transaction
Your saved search 'Data Analyst Mumbai' has 53 new matches today.,0,job_alerts
Your saved search 'ML Engineer Delhi' has 73 new matches today.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Mumbai posted in last 24 hours.,0,job_alerts
ICICI Bank: Your payment of INR 128519 towards Airtel has been completed. UTR: UTR94694930.,0,finance_transaction
Your saved search 'Backend Developer Hyderabad' has 6 new matches today.,0,job_alerts
LinkedIn Jobs: 52 new Product Manager openings in Kolkata match your profile.,0,job_alerts
Job alert from Foundit: New openings for Software Engineer at BluePeak and similar companies.,0,job_alerts
Indeed recommendations: Top ML Engineer jobs near Pune posted in last 24 hours.,0,job_alerts
Invoice INV-78924 generated for INR 63184. Due date: 02-Apr-2026.,0,finance_transaction
Receipt: INR 91880 credited to your wallet from salary account. Txn ID REF793228.,0,finance_transaction
Wells Fargo ALERT: INR 66166 debited from A/C ending 4661 via IMPS at Jio on 06-Sep-2026. Avl bal: INR 763311.,0,finance_transaction
Delivery update: Package ORD-661318 is out for delivery and should arrive by 8 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 28 times this week. Explore fresh roles.,0,job_alerts
Receipt: INR 38407 credited to your wallet from salary account. Txn ID REF385915.,0,finance_transaction
Delivery update: Package ORD-779242 is out for delivery and should arrive by 6 PM.,0,shipping_order
Delivery update: Package ORD-134324 is out for delivery and should arrive by 10 PM.,0,shipping_order
Receipt: INR 91938 credited to your wallet from cashback. Txn ID REF756291.,0,finance_transaction
Your order ORD-774087 has been shipped via India Post. Expected delivery: 06-Nov-2026.,0,shipping_order
Your saved search 'QA Engineer Kolkata' has 59 new matches today.,0,job_alerts
Job alert from Foundit: New openings for Product Manager at Aster Digital and similar companies.,0,job_alerts
Your saved search 'Software Engineer Delhi' has 32 new matches today.,0,job_alerts
Receipt: INR 2125 credited to your wallet from reward points. Txn ID REF656964.,0,finance_transaction
LinkedIn Jobs: 27 new QA Engineer openings in Kolkata match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 73 times this week. Explore fresh roles.,0,job_alerts
LinkedIn Jobs: 43 new Data Analyst openings in Mumbai match your profile.,0,job_alerts
SBI ALERT: INR 200601 debited from A/C ending 6553 via netbanking at Amazon on 06-Jun-2026. Avl bal: INR 411966.,0,finance_transaction
Kotak: Your payment of INR 244305 towards Flipkart has been completed. UTR: UTR22976798.,0,finance_transaction
Wells Fargo: Your payment of INR 173740 towards Airtel has been completed. UTR: UTR64341443.,0,finance_transaction
Receipt: INR 37063 credited to your wallet from bank transfer. Txn ID REF499220.,0,finance_transaction
Receipt: INR 145358 credited to your wallet from salary account. Txn ID REF651498.,0,finance_transaction
LinkedIn Jobs: 43 new ML Engineer openings in Delhi match your profile.,0,job_alerts
Order ORD-319870 delayed due to weather. New delivery date: 07-Jun-2026.,0,shipping_order
Transaction successful: INR 143600 paid to Google Play using netbanking. Ref REF393270.,0,finance_transaction
Your saved search 'Backend Developer Delhi' has 26 new matches today.,0,job_alerts
Invoice INV-4774 generated for INR 71247. Due date: 26-Sep-2026.,0,finance_transaction
Your saved search 'ML Engineer Kolkata' has 30 new matches today.,0,job_alerts
Indeed recommendations: Top Software Engineer jobs near Mumbai posted in last 24 hours.,0,job_alerts
Naukri alert: Recruiters viewed your profile 16 times this week. Explore fresh roles.,0,job_alerts
Axis Bank ALERT: INR 92715 debited from A/C ending 6033 via card at Airtel on 05-Feb-2026. Avl bal: INR 75035.,0,finance_transaction
Transaction successful: INR 202762 paid to Jio using netbanking. Ref REF511158.,0,finance_transaction
Invoice INV-22575 generated for INR 112820. Due date: 11-Mar-2026.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 53 times this week. Explore fresh roles.,0,job_alerts
Order ORD-267957 delayed due to weather. New delivery date: 22-Apr-2026.,0,shipping_order
Indeed recommendations: Top Backend Developer jobs near Pune posted in last 24 hours.,0,job_alerts
HSBC: Your payment of INR 163410 towards Zomato has been completed. UTR: UTR21188393.,0,finance_transaction
LinkedIn Jobs: 18 new Software Engineer openings in Hyderabad match your profile.,0,job_alerts
Your saved search 'Data Analyst Kolkata' has 26 new matches today.,0,job_alerts
Your saved search 'ML Engineer Mumbai' has 46 new matches today.,0,job_alerts
Indeed recommendations: Top Product Manager jobs near Pune posted in last 24 hours.,0,job_alerts
Your return pickup for order ORD-860939 is scheduled on 12-Mar-2026 between 2 PM-5 PM.,0,shipping_order
Transaction successful: INR 124692 paid to Swiggy using NEFT. Ref REF253643.,0,finance_transaction
Your saved search 'ML Engineer Mumbai' has 72 new matches today.,0,job_alerts
Delivery update: Package ORD-602530 is out for delivery and should arrive by 10 PM.,0,shipping_order
Delivery update: Package ORD-760134 is out for delivery and should arrive by 10 PM.,0,shipping_order
Delivery update: Package ORD-950030 is out for delivery and should arrive by 10 PM.,0,shipping_order
Delivery update: Package ORD-112697 is out for delivery and should arrive by 3 PM.,0,shipping_order
Order ORD-869269 delayed due to weather. New delivery date: 13-May-2026.,0,shipping_order
LinkedIn Jobs: 60 new ML Engineer openings in Mumbai match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 74 times this week. Explore fresh roles.,0,job_alerts
Indeed recommendations: Top QA Engineer jobs near Chennai posted in last 24 hours.,0,job_alerts
Your order ORD-421733 has been shipped via Delhivery. Expected delivery: 06-Oct-2026.,0,shipping_order
HDFC Bank ALERT: INR 133138 debited from A/C ending 7681 via IMPS at Apple on 25-Dec-2026. Avl bal: INR 243744.,0,finance_transaction
LinkedIn Jobs: 46 new Software Engineer openings in Mumbai match your profile.,0,job_alerts
Naukri alert: Recruiters viewed your profile 21 times this week. Explore fresh roles.,0,job_alerts
Your return pickup for order ORD-492635 is scheduled on 09-Jan-2026 between 2 PM-5 PM.,0,shipping_order
Indeed recommendations: Top QA Engineer jobs near Pune posted in last 24 hours.,0,job_alerts
Invoice INV-66367 generated for INR 229206. Due date: 08-Jan-2026.,0,finance_transaction
Your saved search 'Data Analyst Pune' has 27 new matches today.,0,job_alerts
Your return pickup for order ORD-804343 is scheduled on 22-May-2026 between 2 PM-5 PM.,0,shipping_order
Your order ORD-100182 has been shipped via Delhivery. Expected delivery: 04-Mar-2026.,0,shipping_order
Your saved search 'Product Manager Chennai' has 66 new matches today.,0,job_alerts
Order ORD-661463 delayed due to weather. New delivery date: 25-Aug-2026.,0,shipping_order
Receipt: INR 78456 credited to your wallet from reward points. Txn ID REF398529.,0,finance_transaction
Order ORD-561848 delayed due to weather. New delivery date: 18-Feb-2026.,0,shipping_order
Your return pickup for order ORD-999355 is scheduled on 15-Jun-2026 between 10 AM-1 PM.,0,shipping_order
Your return pickup for order ORD-710612 is scheduled on 25-Dec-2026 between 10 AM-1 PM.,0,shipping_order
Receipt: INR 91834 credited to your wallet from bank transfer. Txn ID REF835571.,0,finance_transaction
Naukri alert: Recruiters viewed your profile 50 times this week. Explore fresh roles.,0,job_alerts
Receipt: INR 170239 credited to your wallet from salary account. Txn ID REF596876.,0,finance_transaction
Your order ORD-421558 has been shipped via FedEx. Expected delivery: 24-Jul-2026.,0,shipping_order
LinkedIn Jobs: 3 new QA Engineer openings in Hyderabad match your profile.,0,job_alerts
Receipt: INR 34891 credited to your wallet from bank transfer. Txn ID REF318804.,0,finance_transaction
Kotak: Your payment of INR 245135 towards Google Play has been completed. UTR: UTR56186621.,0,finance_transaction
LinkedIn Jobs: 19 new Backend Developer openings in Pune match your profile.,0,job_alerts
Delivery update: Package ORD-392288 is out for delivery and should arrive by 8 PM.,0,shipping_order
Naukri alert: Recruiters viewed your profile 34 times this week. Explore fresh roles.,0,job_alerts
Indeed recommendations: Top ML Engineer jobs near Pune posted in last 24 hours.,0,job_alerts
Delivery update: Package ORD-562661 is out for delivery and should arrive by 8 PM.,0,shipping_order
Receipt: INR 242417 credited to your wallet from reward points. Txn ID REF234618.,0,finance_transaction
Receipt: INR 141050 credited to your wallet from reward points. Txn ID REF933540.,0,finance_transaction
